ID	TARGET	TEXT	STANCE	WORDS	IS_CORRECT	PREDICT
1751	俄罗斯在叙利亚的反恐行动	地球人都知道,就是你们这搅屎棍干的。哪儿有俄毛,哪儿就有战乱	AGAINST	地球 人 都 知道 就是 你们 这 搅 屎 棍 干 哪儿 有 俄 毛 哪儿 就 有 战乱	False	FAVOR
1756	俄罗斯在叙利亚的反恐行动	是为了表示已做好联合打击极端组织的准备。并表示俄罗斯在叙利亚境内的行动已得到叙利亚政府的授权，是合法行为。	FAVOR	是 为了 表示 已 做好 联合 打击 极端 组织 准备 并 表示 俄罗斯 罗斯 在 叙利亚 利亚 境内 行动 已 得到 叙利亚 利亚 政府 授权 是 合法 行为	True	FAVOR
1770	俄罗斯在叙利亚的反恐行动	也能看出博弈双方是政客还是伟人。政客只讲求利益，伟人却可兼具情感。	AGAINST	也 能 看出 博弈 双方 是 政客 还是 伟人 政客 只 讲求 利益 伟人 却 可 兼具 情感	False	FAVOR
1778	俄罗斯在叙利亚的反恐行动	去掉核武，和中东国家没啥区别。	AGAINST	去掉 核武 中东 中东国家 国家 没 啥 区别	False	FAVOR
1779	俄罗斯在叙利亚的反恐行动	哈哈，俄罗斯必亡，国内30%人口的穆斯林揭竿起义，普特勒死无葬身之地	AGAINST	哈哈 俄罗斯 罗斯 必 亡 国内 NUMBER 人口 穆斯 穆斯林 揭竿 揭竿起义 起义 普特 勒 死无葬身 死无葬身之地 葬身 葬身之地	True	AGAINST
1783	俄罗斯在叙利亚的反恐行动	各国都有自己的利益，做什么事都正常。	AGAINST	各国 都 有 自己 利益 做 什么 事 都 正常	False	FAVOR
1793	俄罗斯在叙利亚的反恐行动	虽然真想还有待查明，不过动画还是不错的	NONE	虽然 真 想 还有 待 查明 不过 动画 还是 不错	False	FAVOR
1796	俄罗斯在叙利亚的反恐行动	外国军队撤出叙利亚是关键，如伊朗革命卫队、俄军、黎巴嫩真主党武装。	AGAINST	外国 军队 撤出 叙利亚 利亚 是 关键 如 伊朗 革命 卫队 俄军 黎巴嫩 黎巴嫩真主党 真主 真主党 武装	False	FAVOR
1797	俄罗斯在叙利亚的反恐行动	老毛子就是死保巴沙尔，美帝就想弄死巴沙尔，干不干is对他们来说其实都在其次	AGAINST	老 毛子 就是 死 保 巴沙 巴沙尔 美 帝 就 想 弄死 巴沙 巴沙尔 干 不 干 is 对 他们 来说 其实 都 在 其次	True	AGAINST
1798	俄罗斯在叙利亚的反恐行动	真把毛子逼急了，炸弹就不止叙利亚了吧= =	AGAINST	真 把 毛子 逼急 炸弹 就 不止 叙利亚 利亚	True	AGAINST
1800	俄罗斯在叙利亚的反恐行动	共同社援引日本外相岸田文雄的话报道称，日本外务省已证实，一名欲非法越境赴叙利亚投靠恐怖组织“伊斯兰国”的日本人在土耳其境内被捕。	NONE	共同 共同社 援引 日本 外相 岸 田 文 雄 的话 报道 称 日本 日本外务省 外务 外务省 已 证实 一名 欲 非法 越境 赴 叙利亚 利亚 投靠 恐怖 恐怖组织 组织 伊斯 伊斯兰 国 日本 人 在 土耳其 境内 被捕	False	FAVOR
1801	开放二胎	该开的信盖的章都办了，可还是推三阻四找各种理由，不给办，都找了n趟了，也不知道这年头办个事咋就这么难呢？ |保定·长古...	FAVOR	该 开 信 盖 章 都 办 可 还是 推三阻四 找 各种 理由 不 给 办 都 找 n 趟 也 不 知道 这年头 年头 办 个 事 咋 就 这么 难 呢 保定 长 古	False	AGAINST
1804	开放二胎	单位则根据每个人的实际情况，来制定“员工生育时间表”。 对于可能到来的生育高峰，推出应对措施是必要的，但这样的措施是否得当？您怎么看？您有什么好建议	NONE	单位 则 根据 每个 人 实际 情况 来 制定 员工 生育 时间 时间表 对于 可能 到来 生育 高峰 推出 应对 措施 是 必要 但 这样 措施 是否 得当 您 怎么 看 您 有 什么 好 建议	False	FAVOR
1806	开放二胎	国家二胎政策的开放，以后不久的将来，辍学的会越来越多，素质永远跟不上，为什么9年义务教育不能得到体现呢，国外的大学都普及，真是悲哀	NONE	国家 二胎 政策 开放 以后 不久 将来 辍学 会 越来 越来越 多 素质 永远 跟不上 为什么 什么 NUMBER 年 义务 义务教育 教育 不能 得到 体现 呢 国外 大学 都 普及 真是 悲哀	False	FAVOR
1808	开放二胎	我们要赡养四位老人，生养两个儿女，以后还要照看四个孙子？真怕，以后会因为不生孩子被罚款	AGAINST	我们 要 赡养 四位 老人 生养 两个 儿女 以后 还要 照看 四个 孙子 真 怕 以后 会 因为 不 生 孩子 被 罚款	True	AGAINST
1811	开放二胎	二胎妈妈你们俩宝相差多少？ 我们现在努力造老二！不容易啊，孩他爹累的一上车就睡	FAVOR	二胎 妈妈 你们 俩 宝 相差 多少 我们 现在 努力 造 老二 不 容易 啊 孩 他 爹 累 一 上车 就 睡	True	FAVOR
1813	开放二胎	带环也不安全呀。阿姨说她们老家村里有个女人也是带环怀了孕，避孕环卡在了胎儿的脖子上，40天的男胎儿被避孕环勒死了。我一听后背直冒冷汗，活了46年，头一回听说这样的事。	NONE	带环 也 不 安全 呀 阿姨 说 她们 老家 村里 有 个 女人 也 是 带环 怀了孕 避孕 避孕环 卡 在 胎儿 脖子 上 NUMBER 天 男 胎儿 被 避孕 避孕环 勒死 我 一 听 后背 直 冒 冷汗 活 NUMBER 年 头一回 一回 听说 这样 事	False	AGAINST
1815	开放二胎	我现在真的很习惯小孩，一下午都和小宝贝们在一起，还有就是听听朋友们的牢骚，有了娃以后老公咋样，还有和婆婆咋样，长知识啊。	FAVOR	我 现在 真的 很 习惯 小孩 一 下午 都 小宝 小宝贝 宝贝 们 在 一起 还有 就是 听听 朋友 们 牢骚 有 娃 以后 老公 咋样 还有 婆婆 咋样 长 知识 啊	True	FAVOR
1822	开放二胎	#非法疫苗# 还中国梦呢 下一代都坑害 还要开放二胎 都是国家政策法律问题 那些国家部门也是吃软饭的 拿着纳税人的钱逍遥 贪污 没有一点点底线 |杭州·下沙...	AGAINST	非法 疫苗 还 中国 梦 呢 下一代 一代 都 坑害 还要 开放 二胎 都 是 国家 政策 法律 问题 那些 国家 部门 也 是 吃软 吃软饭 软饭 拿 着 纳税 纳税人 钱 逍遥 贪污 没有 一点 一点点 点点 底线 杭州 下沙	True	AGAINST
1823	开放二胎	谁来为学校企业负责？老师都去生孩子，谁来教书？！！	AGAINST	谁 来 为 学校 企业 负责 老师 都 去 生 孩子 谁 来 教书	False	FAVOR
1824	开放二胎	青少年研究中心孙云晓：生二胎的父母既要照顾孩子的感受，通过引导，让孩子做好心理上的准备，同时在平时也要注重孩子的爱心、责任心和分享品质的培养。	FAVOR	青少 青少年 少年 研究 中心 孙云晓 生二胎 二胎 父母 既 要 照顾 孩子 感受 通过 引导 让 孩子 做好 心理 上 准备 同时 在 平时 也 要 注重 孩子 爱心 责任 责任心 分享 品质 培养	False	AGAINST
1829	开放二胎	又要带、又要赚钱，请求开放二夫！！	AGAINST	又 要 带 又 要 赚钱 请求 开放 二 夫	True	AGAINST
1835	开放二胎	并且保障其权益，如离婚时财产的分割，孩子的归属。我们发声，我们抗议，都是在争取属于自己的权利。	AGAINST	并且 保障 其 权益 如 离婚 时 财产 分割 孩子 归属 我们 发声 我们 抗议 都 是 在 争取 属于 自己 权利	True	AGAINST
1839	开放二胎	这年头，签个证都那么难，国家还开放二胎，政府资源根本跟不上好么	AGAINST	这年头 年头 签 个 证 都 那么 难 国家 还 开放 二胎 政府 资源 根本 跟不上 好 么	True	AGAINST
1845	开放二胎	连现在大家不愿生二胎甚至不愿生小孩都与这个缺位有着重要的联系。放开一阵子，国家多给补贴，多生点将来的“正常人”吧。	FAVOR	连 现在 大家 不 愿 生二胎 二胎 甚至 不 愿 生小孩 小孩 都 与 这个 缺位 有着 重要 联系 放开 一阵 一阵子 阵子 国家 多 给 补贴 多 生点 将来 正常 正常人 常人	True	FAVOR
1848	开放二胎	政策的出台使得几家欢喜几家忧——欢喜的是不用可以多个孩子陪伴，愁的是生孩子太折腾人。金桥宾馆紧跟您的需求华丽丽的转身——成立了“妇幼.金桥国际月子中心”。戳我看详情↓↓http://t.cn/R4oxdcp	FAVOR	政策 出台 使得 几家 欢喜 几家 忧 欢喜 是 不用 可以 多个 孩子 陪伴 愁 是 生 孩子 太 折腾 人 金 桥 宾馆 紧跟 您 需求 华丽 丽 转身 成立 妇幼 金 桥 国际 月 子 中心 戳 我 看 详情	False	AGAINST
1850	开放二胎	本来想给自己充个会员，想想算了，留着钱养二胎吧！还有宇宇新歌打榜呢！我现在都混成这样了以前有点钱就是去吃吃吃啊	FAVOR	本来 想 给 自己 充 个 会员 想想 算了 留 着 钱 养 二胎 还有 宇 宇 新歌 打 榜 呢 我 现在 都 混成 这样 以前 有点 钱 就是 去 吃 吃 吃 啊	False	AGAINST
1861	开放二胎	、昨晚新闻播放开放二胎政策 一晚没睡 根本没法睡 . . . . . . . . 整栋楼都在晃	NONE	昨晚 新闻 播放 开放 二胎 政策 一晚 没 睡 根本 没法 睡 整栋 楼 都 在 晃	False	FAVOR
1863	开放二胎	@半岛都市报-诸城新闻 @新浪山东 都全民开放二胎了山东诸城杨春社区还安排育龄妇女透查？查什么？而且是必须去！！！	FAVOR	半岛 都市 都市报 市报 诸城 新闻 新浪 山东 都 全民 开放 二胎 山东 诸城 杨 春 社区 还 安排 育龄 育龄妇女 妇女 透 查 查 什么 而且 是 必须 去	True	FAVOR
1864	开放二胎	看到常外的新闻，终于知道为什么要开放二胎了。	FAVOR	看到 常 外 新闻 终于 知道 为什么 什么 要 开放 二胎	False	AGAINST
1869	开放二胎	新政出来宝宝好方青年女性更受单位歧视找不到工作开放二胎政策却看不到任何一点对女性有利的地方，生活工作甚至是健康都是没点好处再过几年更进一步，晚婚晚孕罚款，不婚不孕判刑	AGAINST	新政 出来 宝宝 好 方 青年 女性 更 受 单位 歧视 找 不到 工作 开放 二胎 政策 却 看不到 不到 任何 一点 对 女性 有利 地方 生活 工作 甚至 是 健康 都 是 没 点 好处 再 过 几年 更进一步 进一步 一步 晚婚 晚 孕 罚款 不 婚 不孕 判刑	True	AGAINST
1871	开放二胎	大哭………扑通坐下来被坐到手，大哭……… 听见哭声一个劲被打脸说不许哭。 二胎妹妹好可怜………还没怀上就先心疼。	FAVOR	大哭 扑通 坐下 来 被 坐 到手 大哭 听见 哭声 一个 一个劲 被 打 脸 说 不许 哭 二胎 妹妹 好 可怜 还 没 怀上 就 先 心疼	True	FAVOR
1872	开放二胎	大人更是缩衣节食，上班带孩，各种辛苦。 我至今都记得我的梦想，那么美的远方，那么令人向往的自由，因为生活的压力，全变成了心向往之去到达不了地方。	AGAINST	大人 更是 缩衣节食 节食 上班 带 孩 各种 辛苦 我 至今 都 记得 我 梦想 那么 美的 远方 那么 令人 向往 自由 因为 生活 压力 全 变成 心向 心向往之 向往 之 去 到达 不了 地方	False	FAVOR
1874	开放二胎	自己也是肥了几圈。现在最好选择燕窝来补充孕期的营养，一来燕窝中富含的唾液酸促进宝宝智力发育， 二来促进表皮细胞分裂，防止肥胖纹，特别是生出来宝宝皮肤好二胎时代，从一碗燕窝开始	FAVOR	自己 也 是 肥 几圈 现在 最好 选择 燕窝 来 补充 孕期 营养 一来 燕窝 中 富含 唾液 唾液酸 促进 宝宝 智力 发育 二来 促进 表皮 细胞 细胞分裂 分裂 防止 肥胖 纹 特别 是 生 出来 宝宝 皮肤 好 二胎 时代 从 一碗 燕窝 开始	True	FAVOR
1875	开放二胎	我是不抗拒家里多个小跟屁虫的。然而在父母都快退休，我大学都快毕业，做了二十年独生女的时候，我是不能接受家里突然多个都可以做我崽的弟弟或妹妹不知道这种想法是不是有点自私	AGAINST	我 是 不 抗拒 家里 多个 小 跟屁虫 然而 在 父母 都 快 退休 我 大学 都 快 毕业 做 二十 二十年 十年 独生 独生女 时候 我 是 不能 接受 家里 突然 多个 都 可以 做 我 崽 弟弟 或 妹妹 不 知道 这种 想法 是不是 不是 有点 自私	False	FAVOR
1878	开放二胎	身边还是一堆人想尽一切办法查。这次开放二胎，本身高龄有风险，查到是男孩了才去拼的，大有人在。	NONE	身边 还是 一堆 人 想尽 一切 一切办法 办法 查 这次 开放 二胎 本身 高龄 有 风险 查到 是 男孩 才 去 拼 大有人在 有人 在	False	FAVOR
1880	开放二胎	他们的目标是改变对女性不公平的态度和法律，使教育、就业和政治机会平等化。例如，他们寻求创造一种鼓励女性在所有学术领域发展的教育环境，去	NONE	他们 目标 是 改变 对 女性 不 公平 态度 法律 使 教育 就业 政治 机会 平等 化 例如 他们 寻求 创造 一种 鼓励 女性 在 所有 学术 领域 发展 教育 环境 去	False	FAVOR
1883	开放二胎	等老了姐俩也好有个商量“姐，这老家伙瘫痪了咋办？”“妹，下点药弄死他？”“好嘞！妥妥地！”	NONE	等 老 姐俩 也好 有 个 商量 姐 这 老家 老家伙 家伙 瘫痪 咋办 妹 下 点 药 弄死 他 好 嘞 妥 妥 地	False	FAVOR
1884	开放二胎	二胎了 小伙伴们替我想个名字	FAVOR	二胎 小伙 小伙伴 伙伴 们 替 我 想 个 名字	False	AGAINST
1890	开放二胎	第一胎叫小土豆，第二胎会叫小地瓜吗？或者小南瓜什么的……3、姚晨想生儿子还是女儿？	NONE	第一 第一胎 一胎 叫 小土 小土豆 土豆 第二 第二胎 二胎 会 叫 小 地瓜 吗 或者 小 南瓜 什么 姚 晨 想 生 儿子 还是 女儿	False	AGAINST
1891	开放二胎	不反对生二胎，只是想说，对待“开放二胎”的政策要理性，毕竟政府不会帮你养！各种困难还是要自己去面对！	NONE	不 反对 生二胎 二胎 只是 想 说 对待 开放 二胎 政策 要 理性 毕竟 政府 不会 帮 你 养 各种 困难 还是 要 自己 去 面对	False	FAVOR
1892	开放二胎	悲催的我们被集团压榨，只给两个月产假，产假期间工资还只发一半，天理难容了	FAVOR	悲 催 我们 被 集团 压榨 只 给 两个 月 产假 产假 期间 工资 还 只 发 一半 天理 天理难容 难容	False	AGAINST
1897	开放二胎	你快生了吧？二姐：还有个多月。陈萧瞳孔放大：“个多月。个多月！”于是跑去问自个爸妈：二姐还有个多月就要生了。我需要准备点啥？！【来自陈萧莫名的紧张】	FAVOR	你 快生了 二姐 还有 个 多月 陈 萧 瞳孔 瞳孔放大 放大 个 多月 个 多月 于是 跑 去 问 自个 爸妈 二姐 还有 个 多月 就要 生 我 需要 准备 点 啥 来自 陈 萧 莫名 紧张	True	FAVOR
1900	开放二胎	大家纷纷讨论：现在让生二胎了，到底是生还是不生呢？这是个问题。	NONE	大家 纷纷 讨论 现在 让 生二胎 二胎 到底 是 生 还是 不 生 呢 这 是 个 问题	False	FAVOR
1905	开放二胎	某女说 傻逼才二胎 结果自己二胎了 某白富美说 过三年二胎 然后默默的二胎了 我这个天天喊要二胎的 然后坚持着再缓缓 我咋感觉我拖后腿了呢 心慌慌的 稳住 稳住 因为我要个天蝎座的娃	FAVOR	某 女 说 傻 逼 才 二胎 结果 自己 二胎 某 白 富 美 说 过 三年 二胎 然后 默默 二胎 我 这个 天天 喊 要 二胎 然后 坚持 着 再 缓缓 我 咋 感觉 我 拖后腿 后腿 呢 心慌 心慌慌 慌慌 稳住 稳住 因为 我 要 个 天蝎 天蝎座 娃	False	AGAINST
1906	开放二胎	你准备好了迎接第二个孩子的到来吗?对家庭来说是否再要一个孩子常常取决于家庭的经济状况和照顾孩子方面的问题。当考虑再要一个孩子时不要小看了这些因素。更多备孕知识请关注@备孕坊 备孕坊-祝你好孕!	FAVOR	你 准备 好 迎接 第二 第二个 二个 孩子 到来 吗 对 家庭 来说 是否 再 要 一个 孩子 常常 取决 取决于 家庭 经济 状况 照顾 孩子 方面 问题 当 考虑 再 要 一个 孩子 时 不要 小看 这些 因素 更多 备 孕 知识 请 关注 备 孕 坊 备 孕 坊 祝 你好 孕	True	FAVOR
