ID	TARGET	TEXT	STANCE	PREDICT	IS_CORRECT
1890	开放二胎	#姚晨怀二胎#姚晨怀二胎网友最关注的三个问题：1、姚晨会生三胎、四胎吗？2、第一胎叫小土豆，第二胎会叫小地瓜吗？或者小南瓜什么的……3、姚晨想生儿子还是女儿？	NONE	NONE	True
1891	开放二胎	我们居然成了最后的“独生子女”！这年头，上学、就业、看病依然困难！不反对生二胎，只是想说，对待“开放二胎”的政策要理性，毕竟政府不会帮你养！各种困难还是要自己去面对！	NONE	AGAINST	False
1892	开放二胎	现在都开放二胎，产假也随之延长，悲催的我们被集团压榨，只给两个月产假，产假期间工资还只发一半，天理难容了	FAVOR	FAVOR	True
1897	开放二胎	#从很久很久以前到很久很久以后#开学好久没回家了。这日，二姐：五一节回来不？陈：要。【想到去年开始二姐正怀二胎】姐，你快生了吧？二姐：还有个多月。陈萧瞳孔放大：“个多月。个多月！”于是跑去问自个爸妈：二姐还有个多月就要生了。我需要准备点啥？！【来自陈萧莫名的紧张】	FAVOR	AGAINST	False
1900	开放二胎	全面开放二胎政策之后，引起了全民热议，大家纷纷讨论：现在让生二胎了，到底是生还是不生呢？这是个问题。	NONE	AGAINST	False
1905	开放二胎	某女说 傻逼才二胎 结果自己二胎了 某白富美说 过三年二胎 然后默默的二胎了 我这个天天喊要二胎的 然后坚持着再缓缓 我咋感觉我拖后腿了呢 心慌慌的 稳住 稳住 因为我要个天蝎座的娃	FAVOR	FAVOR	True
1906	开放二胎	#二胎指南#【再生一个 你不得不考虑6个问题】 备孕坊提示：二胎政策的确是放宽了。但是，你准备好了迎接第二个孩子的到来吗?对家庭来说是否再要一个孩子常常取决于家庭的经济状况和照顾孩子方面的问题。当考虑再要一个孩子时不要小看了这些因素。更多备孕知识请关注@备孕坊 备孕坊-祝你好孕!	FAVOR	AGAINST	False
1909	开放二胎	从开放二胎到全面二孩才过了几天，我看看再过几天会出单身税233	AGAINST	FAVOR	False
1910	开放二胎	全民生娃，绝经的阿姨都想生，也不想想中国装的下那么多人吗13亿多	AGAINST	AGAINST	True
1911	开放二胎	二胎啦！推荐一些好用的给你们！#孕期用品分享# @孕事 @孕女王 @怀孕280天	FAVOR	FAVOR	True
1912	开放二胎	中国计划生育强行上环不花钱，开放二胎政策……拆环叫自愿，自费的……… |广州·天河...	NONE	AGAINST	False
1914	开放二胎	好希望自己是个男人，然后有很多小孩，好希望再有孩子，但不想自己生，好多人生二胎了，好想再有个宝。可我一想到老大还要我辅导攻课，小的怎么带？还有些理想没做，再生个啥也别想，未来两个娃又是会不会争产而反目。也许该去求下，其实真想要个儿子。就等天时地利人和了	FAVOR	AGAINST	False
1916	开放二胎	小宝的家庭作业没写完，老师告诉他要请家长，他说：“爸爸妈妈不在家，能让舅舅来吗？”老师说可以。 于是下午，小宝背着自己未满1周岁的舅舅来到了学校。《论全面开放二胎政策的重要性》	NONE	AGAINST	False
1921	开放二胎	【原来二胎可以是这样的……】一起来感受下有姐姐的幸福吧。那个年代，父母要干活，留下兄弟姐妹在家，大的照顾小... http://t.cn/Rq0JRYK |泉州·金龙...	FAVOR	FAVOR	True
1922	开放二胎	被SK-II的广告刷屏了，H小姐没有独身精神，但是有意无意得单身到现在，虽然山高皇帝远，但是有时候还是会被亲情绑架。逼婚其实和独生子女、开放二胎之类的政策一样，仔细想想都极度泯灭人性，如果结婚被当成是一种任务，H宁可不要，人生苦短，何必自寻烦恼。H小姐之母没有玩微博，估计看到会被气死，哈	AGAINST	AGAINST	True
1925	开放二胎	#法定婚龄降到18岁#是要回归原始时代吗卧槽，开放二胎取消晚婚晚育假期，还尼玛的要提前法定婚龄！	AGAINST	AGAINST	True
1926	开放二胎	回应家人的各种催，我也只有一句话：现在开放二胎了，爸妈，你们可以再生一个，不要把希望寄托在我这里，嗯。	FAVOR	FAVOR	True
1927	开放二胎	老姐说她怀孕了，这次希望生个女儿。感觉好快，大我一岁多就怀二胎了。不过觉得也不快了，距离她初中毕业也N多年了。妹纸不读书大多数都很快转变角色了	FAVOR	FAVOR	True
1931	开放二胎	开放二胎的真正意义：让城市人口多生一倍养老金缴纳户，缴纳给谁呢？给那些根本不缴纳养老金的，而且老了还能享受养老金的那些国家蛀虫！(详细请百度最近的农村养老制度改革的相关信息)然后各种政策消灭独生子女的优待方案，逼着你们去生小奴隶反正你们是守法的 |上海·小杨...	AGAINST	AGAINST	True
1933	开放二胎	自开放二胎之后，老大通过各种方式给父母证明自己一个人能行！	NONE	AGAINST	False
1934	开放二胎	每次哄闺女睡觉的那一个多小时，我都会默默的告诉自己二胎难以想象晚安！	AGAINST	FAVOR	False
1938	开放二胎	女权主义者应该大力抨击这种梦想：做老大，生二胎，找小三……	AGAINST	FAVOR	False
1939	开放二胎	货币化安置，农地流转，开放二胎，产业向三四线转移。引导货币与人口的流向，可化解三四线城市的房地产库存。	FAVOR	AGAINST	False
1941	开放二胎	深化改革，简政放权，复兴传统，打虎拍蝇。客观讲这几年下来值得肯定和兹瓷的东西不少，哭爹喊娘的不是意识形态上的极左渣滓就是既得利益的官僚。全面开放二胎政策得以顺利实施，也总算开始了对计生暴政的拨乱反正。当然，我们必须指出和强调，民族政策这一块，未见改善反而进一步恶化。	FAVOR	FAVOR	True
1942	开放二胎	最感人的二胎解释：在这个充满竞争、人情冷漠、充满功利的年代，父母最重要的不是给孩子留下金钱和房子，而是给他留下一个能为她拼命的亲人	FAVOR	FAVOR	True
1955	开放二胎	#生孩须排号#计划生育的时候，女性结扎，大月份引产比比皆是。开放二胎女性要付出自己的职业生涯。真让人绝望。	AGAINST	AGAINST	True
1957	开放二胎	24日2130讲书睡。自己说高兴的事：今天学京剧的时候，爷爷说我也可以上台表演了；今天我和妈妈去上金宝贝了，还有爸爸也去了，进屋的时候妈妈进来了，突然爸爸进来了。给爷爷唱戏时艺术课分享时都紧张。说想买玩具，后告诉爸爸：只是想买点啥，并非特别想要。改买了布娃娃，起名：蝴蝶。说是二胎。。。	FAVOR	FAVOR	True
1961	开放二胎	计划生育已经开放二胎政策，你愿意生两小孩吗？	NONE	AGAINST	False
1964	开放二胎	现在的小屁孩真不讲道理，国家开放二胎政策干什么，为了让世界充满熊孩子吗？想想父母把我养成这样真不容易，不说知书达礼吧，但是也挺礼貌的吧所以2016第一个愿望许给爸妈	AGAINST	AGAINST	True
1967	开放二胎	2015已走远，2016迎面面来！开放二胎，拒绝套套！	FAVOR	FAVOR	True
1968	开放二胎	如果，你的爱和精力只够给一个孩子，那就不要生二胎。你为这个世界带来一个新生命，就要确保有能力做好你为他该做的事情，这是对一个新生命的负责，也是对社会的负责…… |西安·长安...	NONE	AGAINST	False
1971	开放二胎	今早起床间隔做了个梦，梦到了老虎，@米哟呼___呼_____呼__ 说这是要生男球的节奏说好的小公举只能等二胎了	FAVOR	AGAINST	False
1972	开放二胎	开放二胎就是国家为了防止房价暴跌泡沫经济崩盘想出来的饮鸩止渴的办法。真有傻逼前赴后继的往前赶。你们这些无知的人类。	AGAINST	AGAINST	True
1974	开放二胎	今晚又说起生二胎的事情，本来说这个事情我就烦，刚好正值生理期，一说我心情糟透了，反应大了点，老太就不干了，一边愤愤的说她能活几年，不关她的事，说是为我好，以后靠他们养老，她还以为是以前的社会，给打算靠子女养老，不啃老就不错了目前的现实是最理想的结果也是小宝至少是终身需要我们关注的	AGAINST	AGAINST	True
1976	开放二胎	【37岁姚晨自曝已怀二胎 预产期在11月】4月24日，在出席电影《梦想合伙人》发布会时，37岁的姚晨自曝已经怀上第二胎，预产期预计在11月份。早前出席各种活动，姚晨也曾不止一次表示有意生二胎，为儿子小土豆添个伴。明星们纷纷加入二胎、三胎生娃队伍中，今年猴宝宝又添一枚呦!http://t.cn/Rq0btr1	FAVOR	FAVOR	True
1979	开放二胎	开放二胎并不是逼着你生二胎，生孩子这事儿是两个人沟通的问题，你真要有主见有智商也不见得能嫁给一个说不通的憨子逼着你生二胎，别整天讲什么女性迫害这国药丸，我听不懂。	FAVOR	FAVOR	True
1987	开放二胎	突然觉得这些人无聊的要死。计划生育的时候一个劲儿的吐槽就说独生子女会自私会孤单什么的，现在开放二胎了又开始我就不要兄弟姐妹我就是想生一个有钱才能生俩的，显得自己多有觉悟似的。这前后反差也太大了吧。反正我一零零后我就是想要个妹妹宠她个二十年谁说零零后都自私	FAVOR	AGAINST	False
1988	开放二胎	现在的路人事儿好多，我独生怎么了，已经两个路人跟我爸说独生子女不好了，开放二胎啥的，不是，我就服了，现在爱管闲事儿的怎么那么多	NONE	FAVOR	False
1994	开放二胎	美元来了！热烈祝贺我大学密友\我结婚伴娘\和我睡一张床\毕业答辩前，一起吃麻辣烫一起拉肚子\在南锣一起得瑟\收拾房间无人能比的山东省潍坊市好姑娘闫佳的二胎来了，老大叫英镑，老二叫美女，这霸气给闫姑娘呱唧呱唧！重要的是老大\老二就差3岁，瞧人家这人生规划，赢家	FAVOR	FAVOR	True
2003	开放二胎	#超女任帅你为什么腿这么长#姚晨怀二胎 祝福！ 超女锅铲小妹任帅，不仅舞姿优美，这唱功也是一流! 立刻转粉。 @青春无敌美少女任帅 |秒拍视频	NONE	NONE	True
2004	开放二胎	【黑龙江边境居民可生三胎 受访者：培养一个已经很累了】日前，黑龙江修改人口与计划生育条例，明确除少数民族和特殊家庭外，边境城市人口也可生育三胎。但经济发展较好的边境地区女性，生育意愿并不强烈。有人称“培养一个孩子已经很累了”。 “我连二胎都不想生，还生三胎吗?” |【东北突围...	AGAINST	AGAINST	True
2007	开放二胎	《二胎政策全面开放》是几家欢喜几家愁，一个国家治理不好不平衡会丧失民意，反正我是觉悟了，在中国自己是做不了主的人权民主是国家政府说了算，老百姓只有照做就行了。。。	AGAINST	AGAINST	True
2008	开放二胎	【初二男生逼妈妈打掉二胎 否则不中考】去年开放二胎政策之后，36 岁的刘女士 成功怀孕。上周，读初二的儿子得知妈妈怀孕了，要求妈妈必须打掉孩子，否则他就不参加中考了。上个礼拜六，儿子和爸爸一起，陪着妈妈来到医院。医生说，因老大不同意而放弃二胎的不在少数。http://t.cn/R4HWLqO	NONE	AGAINST	False
2009	开放二胎	非常感谢二胎政策，有了二胎家里长辈也没空向我催婚了，哈哈哈。一胎的老哥真的也替你们开心，我好爱好爱猴宝啊，想快快见到你。【现在不流行减肥，流行生小孩】	FAVOR	FAVOR	True
2010	开放二胎	开放二胎之后，大龄女青年找工作尤其是私企都要面临你将来结婚生猴子的问题，此时只要一句：我是同性恋，即可完美打消用人单位的顾虑。配上我狗啃的秃脑瓜子，简直有奇效！	AGAINST	FAVOR	False
2012	开放二胎	看老公朋友圈里有人抱怨不生二胎，说看病难看病贵，说看个病都能去趟泰国了。我就心话说了，不想夜里去挂号你可以去私立啊，不想多花钱还不想付出跟这传播什么负能量还抵制二胎，养不起吧你。	FAVOR	AGAINST	False
2022	开放二胎	3Y4M3D:一手抱一个的感觉，不是只有二胎麻麻才有	NONE	AGAINST	False
2023	开放二胎	和他爹带Mason把幼儿园报名完了，9月份就要去了！2岁就开始锻炼他去混社会，去交际吧！只要别给我找个不着四六儿的女友儿回来，我就知足了🙄️…办个二胎手续10分钟完事儿，态度和蔼，让我极其不适应🙄️…回想起两年前，那满城跑着转悠盖戳儿的一胎手续的时光🙄️…	FAVOR	FAVOR	True
2024	开放二胎	明星怀一个孩子生一个孩子过一个生日逛一个超市怎么怎么着有那么重要吗？为什么怀二胎都能上头条……	NONE	AGAINST	False
2025	开放二胎	#姚晨怀二胎#开始借着儿子大肆洗白了，这个出轨还倒打一耙黑前夫的贱婢	NONE	NONE	True
2037	开放二胎	国家能开放二胎政策，为何要严重禁止胎儿性别，在一个传统美德国家，太多数人都是重男轻女的，	FAVOR	FAVOR	True
2041	开放二胎	二胎政策的开放，使我今天又多了一个侄子。作为一个有4个表哥、5个表姐的人，我为我的钱包感到深深的担忧，为钱包默哀三分钟	NONE	FAVOR	False
2043	开放二胎	坚决不生的我改变初衷只有一个理由，想给闺女再生个妹妹，陪伴她长大，成人的世界可能更需要彼此，友情会变，爱情会变，甚至婚姻也会变，但是姐妹不会变，有她们两个可以一直彼此陪伴。	FAVOR	FAVOR	True
